UID,URL,Name,Score,image,gender
10036357,https://data.fei.org/Person/Performance.aspx?p=5CE3DDFE2568E279DA59946D568EF7D9,Gonzalo Añon Suarez,315,True,Male
10017548,https://data.fei.org/Person/Performance.aspx?p=96E9DB8487A4E79BC87F333739431FC4,Aurora Bortolazzi,315,True,Female
10012427,https://data.fei.org/Person/Performance.aspx?p=EFABA74CC305DF32779B70079A24A2A,Simon Nizri,315,True,Male
10117841,https://data.fei.org/Person/Performance.aspx?p=C524BD103EE27D0AF554F80E43C52CA1,Sara Vingralkova,315,True,Female
10076733,https://data.fei.org/Person/Performance.aspx?p=4E9043A2E410C3A3A0039D04B17631CE,Manuel Alvarez Ruizgalindo,315,True,Male
10086354,https://data.fei.org/Person/Performance.aspx?p=7CE250BEB95C887BA2B438D42FFC05A0,Maria Costa,315,True,Female
10034042,https://data.fei.org/Person/Performance.aspx?p=41F6C28930BE12F48904FC656EF1E73D,El Ghali Boukaa,314,True,Male
10016967,https://data.fei.org/Person/Performance.aspx?p=BD040EC9E0CFB51F35A9971CC1957A4B,Carolina Aresu Garcia Obregon,300,True,Female
10060049,https://data.fei.org/Person/Performance.aspx?p=740CAF2ACCE18153A3EB8A21F65F054A,Christian Heineking,300,True,Male
10067976,https://data.fei.org/Person/Performance.aspx?p=2E94711D76014C46B986059E42E9F858,Felix Koller,300,True,Male
10072255,https://data.fei.org/Person/Performance.aspx?p=C542084DDB1AB2F424A017520BB184F3,Rachel Steffen,300,True,Female
10070456,https://data.fei.org/Person/Performance.aspx?p=E22A15831A4A247E1545A582905707A1,Juan Manuel Gallego,300,True,Male
10071317,https://data.fei.org/Person/Performance.aspx?p=F87D27DE747663696CD954C8BF9DDAC9,Paul Delforge,295,True,Male
10074817,https://data.fei.org/Person/Performance.aspx?p=59F6265D8AE70A736C1D31B1EA11B5A6,Fredrik B. Seim,295,True,Male
10119027,https://data.fei.org/Person/Performance.aspx?p=B81BC0C8EB48A203FA6505EEBA2A459D,Kerry Mccahill,295,True,Female
10136012,https://data.fei.org/Person/Performance.aspx?p=8967038B2B6791088AB570E3464402E7,Ali Hamad Al Kirbi,295,True,Male
10026318,https://data.fei.org/Person/Performance.aspx?p=55C5D2D4412E6DCF10D8A7A36479114F,Helen Tredwell,295,True,Female
10017249,https://data.fei.org/Person/Performance.aspx?p=B881961B684F91A085DF3EA572DCD8A1,Karline De Brabander,295,True,Female
10022170,https://data.fei.org/Person/Performance.aspx?p=7D710295BDC650CBA5608AD0E9718AC4,Christian Weier,285,True,Male
10089375,https://data.fei.org/Person/Performance.aspx?p=5BD8CF0009F8D1216D02ED7E4873F3B2,Viktor Daem,285,True,Male
10089313,https://data.fei.org/Person/Performance.aspx?p=265528CA68495B84712E90380D7413F0,Benedikte Rie Truelsen,285,True,Female
10087464,https://data.fei.org/Person/Performance.aspx?p=39754F3DAD1B758E76DED7B347696B22,James Chawke,280,True,Male
10073449,https://data.fei.org/Person/Performance.aspx?p=C738995057C5979A2EFA1D3367487706,Matteo Leonardi,280,True,Male
10033487,https://data.fei.org/Person/Performance.aspx?p=360FE95DB5CA0699B20942E84873069E,Catherine Pasmore,280,True,Female
10029176,https://data.fei.org/Person/Performance.aspx?p=3237E65A3138EA6944BAA8ED4C888FB3,Francesca Ciriesi,280,True,Female
10015478,https://data.fei.org/Person/Performance.aspx?p=D70DAFF18759051A725C3834AF936CA6,Daan Van Geel,280,True,Male
10002161,https://data.fei.org/Person/Performance.aspx?p=7F91A8ABC2D118554C28C423230882D0,Mariann Hugyecz,280,True,Female
10195543,https://data.fei.org/Person/Performance.aspx?p=73A380B1FD19746E3F6E6F09840758A3,Adrian Speight,278,True,Male
10074850,https://data.fei.org/Person/Performance.aspx?p=693FF5FE24BD2D1FBA626FE420C5C1A1,Sven Fehnl,275,True,Male
10002001,https://data.fei.org/Person/Performance.aspx?p=04AA1A571CAB588F0B05C873D44E99C,Leon Thijssen,275,True,Male
10017401,https://data.fei.org/Person/Performance.aspx?p=08409FB962A83995AD6F594D3EC5A37,Dawid Kubiak,265,True,Male
10001270,https://data.fei.org/Person/Performance.aspx?p=B633D3638C5AC2F7428B49F0A8502D04,Fabio Leivas Da Costa,265,True,Male
10000700,https://data.fei.org/Person/Performance.aspx?p=5EEFAA8E499A9EE695DE90182064FF3D,Andreas Brenner,265,True,Male
10006499,https://data.fei.org/Person/Performance.aspx?p=BF6F75E5E19206544DBCD2F2BF4D4DF0,Johnny Pals,265,True,Male
10153132,https://data.fei.org/Person/Performance.aspx?p=C3F5AF707AB135161AF81323C56883B4,Annabel Revers,265,True,Female
10085148,https://data.fei.org/Person/Performance.aspx?p=2B8668AD3A33E2ED589147E95ED3DA6C,Tomas Yofre,265,True,Male
10001046,https://data.fei.org/Person/Performance.aspx?p=1B7F685BB3C7F9AFB4504ACC591BF529,Daniel Etter,263,True,Male
10001120,https://data.fei.org/Person/Performance.aspx?p=659A60C44DF0D7DCC6E210A7424A7D6F,Diego Javier Vivero Viteri,260,True,Male
10000549,https://data.fei.org/Person/Performance.aspx?p=0628F22E7E0CB1B4E2E7D9266D3FA5A,Manuel Senderos,260,True,Male
10000394,https://data.fei.org/Person/Performance.aspx?p=BD515ABD4F4F5D4074BC903390EF2B09,Toshiki Masui,260,True,Male
10012228,https://data.fei.org/Person/Performance.aspx?p=4D91E146C15F374E303B53E9C4C9E972,Pedro Antonio Mateos Bernaldez,260,True,Male
10040549,https://data.fei.org/Person/Performance.aspx?p=96128B6B74E8EB6904D37FD3FA391210,Stephen Moore,260,True,Male
10068064,https://data.fei.org/Person/Performance.aspx?p=E5B6039B4D01DDA421453FA930D6D5CC,Jake Saywell,260,True,Male
10009252,https://data.fei.org/Person/Performance.aspx?p=9B751DB0BF40E85462B6A08A9F25CCD6,Javier Fernandez,255,True,Male
10078298,https://data.fei.org/Person/Performance.aspx?p=FAA734D78C91588A0FA39BCF86626E64,Jessica Dimmock,255,True,Female
10140980,https://data.fei.org/Person/Performance.aspx?p=E4853BE22469DB74D2940400C7AAB861,Julia Madigan,255,True,Female
10138827,https://data.fei.org/Person/Performance.aspx?p=1A8D2FD8101B0A3E09D3B5FB6048D57F,Emma Catherine Reichow,253,True,Female
10000859,https://data.fei.org/Person/Performance.aspx?p=EA1EC959825096D2576FC4A1C3B71F64,Billy Raymont,251,True,Male
10008400,https://data.fei.org/Person/Performance.aspx?p=4384E32F92D6279CB6D65C763AA07CC6,Delphine Perez,250,True,Female
10035279,https://data.fei.org/Person/Performance.aspx?p=CBB90702B27B289BC092AEFA9C62732E,Maysam Bisharat,250,True,Female
10096812,https://data.fei.org/Person/Performance.aspx?p=094C8D1C61AD752EEDF01C65DA046C7,Jamie Wingrove,250,True,Male
10029853,https://data.fei.org/Person/Performance.aspx?p=EF53D537845ACC7343E01A494B69133,Louisa Müller,245,True,Female
10065074,https://data.fei.org/Person/Performance.aspx?p=3C7FA952CCF2665F00866689925FCEE2,Ioli Mytilineou,245,True,Female
10047232,https://data.fei.org/Person/Performance.aspx?p=C55BBD8280A753C87B527BBBCE4E1F8B,Andrej Holly,245,True,Male
10001340,https://data.fei.org/Person/Performance.aspx?p=45E0B9F2223C6ADB0D62E9559C81AB0,Francesco Turturiello,245,True,Male
10016186,https://data.fei.org/Person/Performance.aspx?p=63E9FF632FC569F081A8A1AB1E9D9AB,Christian Hess,243,True,Male
10034338,https://data.fei.org/Person/Performance.aspx?p=283C1EB5B17636009CE94D8859C1AFC4,Hilary Scott,240,True,Female
10086434,https://data.fei.org/Person/Performance.aspx?p=A29DDA053C96710D7858197B8089AD94,Virág Weinhardt,235,True,Female
10093698,https://data.fei.org/Person/Performance.aspx?p=31AC9499AF6DEC66DBEF9EBEEA794AA,Matias Larocca,235,True,Male
10139160,https://data.fei.org/Person/Performance.aspx?p=6673BDEA1B4933A5DBAFE6733CD13BF6,Ingrid Gjelsten,235,True,Female
10040941,https://data.fei.org/Person/Performance.aspx?p=D0FD7F4D8D4A03D24A54B115D378EBF3,Hamad Ali Al Kirbi,235,True,Male
10043478,https://data.fei.org/Person/Performance.aspx?p=B923180AEE61A289A6E24C53790E7084,Braden James,235,True,Male
10020593,https://data.fei.org/Person/Performance.aspx?p=53E0949722B9612A0BC254FBE243CBF4,Primitivo Nieves Zorrilla,235,True,Male
10012125,https://data.fei.org/Person/Performance.aspx?p=8C4D82B23762819F0F0269914F739E78,Gerardo Menendez Mieres,232,True,Male
10011460,https://data.fei.org/Person/Performance.aspx?p=C2BEBC56CD07DD4DB686F3DDD01046F8,Robert Smith,230,True,Male
10009688,https://data.fei.org/Person/Performance.aspx?p=0A4F0EF81286CA887C59246D8A913AC,Katie Laurie,230,True,Female
10001527,https://data.fei.org/Person/Performance.aspx?p=F496CBB338B5DA7C156E02D2C2288AD7,Guy Thomas,230,True,Male
10001121,https://data.fei.org/Person/Performance.aspx?p=94596ECB389686DBB893CBCBA29BAE08,Dieter Köfler,230,True,Male
10021132,https://data.fei.org/Person/Performance.aspx?p=683F1CC0C0C309EC08962508F121F81,Luis Fernando Larrazabal,230,True,Male
10025308,https://data.fei.org/Person/Performance.aspx?p=17C22DE60013F802B883EE9580EDB44D,Jose Bono Rodriguez,230,True,Male
10042044,https://data.fei.org/Person/Performance.aspx?p=476C9F6BEC47432EC849AF19EAC288F0,Tressy Muhr,230,True,Female
10062368,https://data.fei.org/Person/Performance.aspx?p=749F06B1F514BDD3DAFF6946A2F3F2F2,Dennis Van Den Brink,230,True,Male
10002610,https://data.fei.org/Person/Performance.aspx?p=31AC802A9A8E87A250D235D4E706DB9A,René Tebbel,229,True,Male
10000486,https://data.fei.org/Person/Performance.aspx?p=C3684A4EF07DD6518A8542B2CD5CEE35,Sergio Nieto Del Rio,228,True,Male
10011422,https://data.fei.org/Person/Performance.aspx?p=E8C9D03502678C05C1A06EBFA74F8E5E,Elad Yaniv,228,True,Male
10008729,https://data.fei.org/Person/Performance.aspx?p=C2AA5C65F544187248B2579DE80404D5,Sven Schlüsselburg,228,True,Male
10006742,https://data.fei.org/Person/Performance.aspx?p=AA441DAC5DF094B4DA45F423F1E65955,Cecilie Hatteland,225,True,Female
10017100,https://data.fei.org/Person/Performance.aspx?p=EAD2FED96F1FE068FE8ACA08210D49E3,Isheau Wong,225,True,Female
10016347,https://data.fei.org/Person/Performance.aspx?p=4BD3E62803ED8EFDB3A6CFC187401BD8,Eugenio Grimaldi,225,True,Male
10000411,https://data.fei.org/Person/Performance.aspx?p=7F29D4B4F97596EF54149760E54B026,Wout-Jan Van Der Schans,225,True,Male
10002119,https://data.fei.org/Person/Performance.aspx?p=1BBD23F76B65594036FB0C8C8AADB9E,Marcel Ewen,225,True,Male
10045221,https://data.fei.org/Person/Performance.aspx?p=6ECEB9C4B59099485B95A9BCDEA31029,Willie Tynan,225,True,Male
10024187,https://data.fei.org/Person/Performance.aspx?p=C424FD28776758BC26FC665F06284CD1,Luisa Himmelreich,225,True,Female
10024105,https://data.fei.org/Person/Performance.aspx?p=2AAEBEBD53038CB2C85F93D2B1540CB2,Athina Onassis,225,True,Female
10082197,https://data.fei.org/Person/Performance.aspx?p=88F83D0995F5EDC5719A88E7EE212F20,Waled Alghamdi,225,True,Male
10114775,https://data.fei.org/Person/Performance.aspx?p=BAFBE2A4DBDEA914A672EF3E86982A8,Daisy Farish,225,True,Female
10141442,https://data.fei.org/Person/Performance.aspx?p=D60B44E9F12F464C6DED0CE5A8BD008E,Ksenia Khairulina,225,True,Female
10101195,https://data.fei.org/Person/Performance.aspx?p=4433FC448A73D0BB03181F3F7EE4A71A,Kamil Sabitov,223,True,Male
10009141,https://data.fei.org/Person/Performance.aspx?p=C9996C6DCDE1D3F56202EE4807D31220,Noora Forsten,220,True,Female
10036973,https://data.fei.org/Person/Performance.aspx?p=C465C2A943AB7410C6BF5AB1ADE14D8C,Aidan Killeen,220,True,Male
10027831,https://data.fei.org/Person/Performance.aspx?p=4414926E14DE9D4DEB7C7D8FA6F2A473,José Roberto Reynoso Fernandez Filho,220,True,Male
10040121,https://data.fei.org/Person/Performance.aspx?p=9E7A4C9584C97F3F9ADAA8C1BA3D9EFF,Adir Dias De Abreu,220,True,Male
10086249,https://data.fei.org/Person/Performance.aspx?p=3F86CCA0C356F98B8BD73894045C8611,Nicky Galligan,218,True,Male
10041239,https://data.fei.org/Person/Performance.aspx?p=90D1A646D70BCC7905B38F4FF01DDC4C,Spencer Roe,218,True,Male
10048585,https://data.fei.org/Person/Performance.aspx?p=7326956AE86A7EB5C712B310DCCC7C62,Talal Al Zahem,216,True,Male
10025400,https://data.fei.org/Person/Performance.aspx?p=439F6A65C82F312D0792BC16BA361627,Brecht Goossens,215,True,Male
10031959,https://data.fei.org/Person/Performance.aspx?p=D218412DE18CF6757756A4C3B5AD6674,Jorge Matte Capdevila,215,True,Male
10012015,https://data.fei.org/Person/Performance.aspx?p=6850A629AC9CDE51C9CEE635CAAE363A,Kelly Soleau-Millar,215,True,Female
10016420,https://data.fei.org/Person/Performance.aspx?p=755F351A6002C55E5878595B7F68F03C,Giovanni Lucchetti,215,True,Male
10002020,https://data.fei.org/Person/Performance.aspx?p=B87985245D200587118BC0B4F0D403A8,Linnea Ericsson-Carey,215,True,Female
10085583,https://data.fei.org/Person/Performance.aspx?p=BF98B95DE47FB071DF22E4473D7C3AAC,Sofie Slattery,215,True,Female
10080108,https://data.fei.org/Person/Performance.aspx?p=8C8309A8C5B36CE49B2BC3EDFA835989,Laura Penele,215,True,Female
10095432,https://data.fei.org/Person/Performance.aspx?p=4EB6729D5FE47FFF5C0D4899F47925FC,Claire Putters,211,True,Female
10000585,https://data.fei.org/Person/Performance.aspx?p=5738305455AF81BD356BAD6328CB9448,Alaa Mayssara,211,True,Male
10001261,https://data.fei.org/Person/Performance.aspx?p=38C8A2C582F2613711193A6CC338CDE7,Fabian Sejanes,210,True,Male
10038450,https://data.fei.org/Person/Performance.aspx?p=381BD5F70222B4D60ECCC9F3B002E93E,Alexander Kumps,210,True,Male
10066997,https://data.fei.org/Person/Performance.aspx?p=6308E9B4F77BC5B29C4749D0AF67C7B7,Florence Schwizer-Seydoux,210,True,Female
10085672,https://data.fei.org/Person/Performance.aspx?p=92BC9D39B2FB2189442E21D13B37A51C,Saree Gordon Solanki,210,True,Female
10070422,https://data.fei.org/Person/Performance.aspx?p=F8683BD566D784630799DB6126C80916,Aggelos Touloupis,210,True,Male
10112754,https://data.fei.org/Person/Performance.aspx?p=568BFBA87BC0B414D111808457660261,Anna Maria Kuhlmann,210,True,Female
10109611,https://data.fei.org/Person/Performance.aspx?p=3C3EC100F1547204B4E54AD075A530BC,Karime Perez Nuñez,210,True,Female
10154323,https://data.fei.org/Person/Performance.aspx?p=B2C60724846DCF81241485A9981E3529,Savannah Jenkins,210,True,Female
10023475,https://data.fei.org/Person/Performance.aspx?p=6A7845BA94305108C90D456EAE6C4647,Christopher Frazer,209,True,Male
10034045,https://data.fei.org/Person/Performance.aspx?p=75591B30649BF9BEC46CD76579AC3C59,Ali Al Ahrach,206,True,Male
10060196,https://data.fei.org/Person/Performance.aspx?p=F48D981C1D47450D68EBBE455D49D07A,Maureen Bonder,205,True,Female
10002815,https://data.fei.org/Person/Performance.aspx?p=EF858D1A3B6B61162989C570D7BCD654,Soren Moeller Rohde,205,True,Male
10001630,https://data.fei.org/Person/Performance.aspx?p=FA3DDD819271AB8C76BF369BF5C12D26,Ignace Philips De Vuyst,205,True,Male
10000779,https://data.fei.org/Person/Performance.aspx?p=39530BD77E6CDF6B0652C149DB39A3A4,Armin Himmelreich,205,True,Male
10075634,https://data.fei.org/Person/Performance.aspx?p=84C77B8FD4DF4A59978B96BEBB6D5D59,Martin Knudsen,205,True,Male
10075094,https://data.fei.org/Person/Performance.aspx?p=A319285653DF989801390EBD04F962D4,Zsófia Vándor,205,True,Female
10087560,https://data.fei.org/Person/Performance.aspx?p=49CABCB721775AD53930F91DD910FC2F,Katherine Strauss,205,True,Female
10087610,https://data.fei.org/Person/Performance.aspx?p=6040B2CCF538F8D3C449E2CA78BCDDC6,Alfonso Gutierrez Diaz,200,True,Male
10107059,https://data.fei.org/Person/Performance.aspx?p=8DA66A6D5C692A7E43F14D28268D01B9,Francesco Correddu,200,True,Male
10006341,https://data.fei.org/Person/Performance.aspx?p=C492395233F2BEB54C5B8024D098E24E,Teresa Blazquez - Abascal,200,True,Female
10002578,https://data.fei.org/Person/Performance.aspx?p=5143CE7F8A178D961F16496D93002C11,Radovan Sillo,200,True,Male
10011729,https://data.fei.org/Person/Performance.aspx?p=CBD094E18D8726654D20851A965DCD8A,Sandra Auffarth,200,True,Female
10018798,https://data.fei.org/Person/Performance.aspx?p=A62E7D787DA76055C161CAE222E378F9,Charlie Jacobs,200,True,Male
10007923,https://data.fei.org/Person/Performance.aspx?p=1028A62A888430474D3C8000DCF0A49E,Therese Søhol Henriksen,200,True,Female
10055118,https://data.fei.org/Person/Performance.aspx?p=314AB93CA7E9B6311D98BCEBD0FB74DE,Juan Manuel Luzardo,200,True,Male
10028871,https://data.fei.org/Person/Performance.aspx?p=FE59D65654D4241969B6C09563734788,Sander Geerink,200,True,Male
10026012,https://data.fei.org/Person/Performance.aspx?p=6D8417DB8D2106F84A08E82FC217838C,Douglas Duffin,200,True,Male
10001401,https://data.fei.org/Person/Performance.aspx?p=3299D4D943EF343AD21C2EE2EC0237AA,Gairat Nazarov,198,True,Male
10001093,https://data.fei.org/Person/Performance.aspx?p=B4752975111545817394CAE666D3671D,Davide Kainich,195,True,Male
10006428,https://data.fei.org/Person/Performance.aspx?p=B0FA17C782AD61925CD1558097EC4270,Diego Perez Bilbao,195,True,Male
10002997,https://data.fei.org/Person/Performance.aspx?p=7D2DA74455E3937471FF26297CD1D559,Urmas Raag,195,True,Male
10016460,https://data.fei.org/Person/Performance.aspx?p=AF9117B1DF39CCB1EB12CE492D5405E6,Marta Bottanelli,195,True,Female
10027815,https://data.fei.org/Person/Performance.aspx?p=4FD7F15D84C5656EBA5CB7ACB17FCA7,Celso Luis Camargo Ariani,195,True,Male
10036199,https://data.fei.org/Person/Performance.aspx?p=83070DA4C1660AD42189B3281EAAD27B,Vicky Van De Poel,195,True,Female
10055522,https://data.fei.org/Person/Performance.aspx?p=79B8C9CAA070D358E74BB556BC5983F2,Alison Barton,195,True,Female
10058975,https://data.fei.org/Person/Performance.aspx?p=9D8B7305911E1590F169F48956A5F1D7,Brian Morton,195,True,Male
10106156,https://data.fei.org/Person/Performance.aspx?p=A1630E40E50F4A7F426CD14BE9C3D815,Miguel Maron Kahwagi,195,True,Male
10098826,https://data.fei.org/Person/Performance.aspx?p=B5ED4EC90777F4B285BADD8A6AB6AD3E,Svetlana Toropova,195,True,Female
10097191,https://data.fei.org/Person/Performance.aspx?p=656CD310C185B91B825DA03266CE2E7D,Annabel Joost,195,True,Female 
10071266,https://data.fei.org/Person/Performance.aspx?p=7555AFA1A1E55F49087BD7102836B75D,Mathilde Cruchet,195,True,Female
10071480,https://data.fei.org/Person/Performance.aspx?p=71B954CCC92D66E398EA8D16869814B0,Abdullah Alrajhi,195,True,Male
10000404,https://data.fei.org/Person/Performance.aspx?p=152A8AE52EDDEA9A3F3EF07E56EB7E95,Meredith Michaels-Beerbaum,194,True,Female
10000527,https://data.fei.org/Person/Performance.aspx?p=12012C46194C3FC9555E1E4AC4B5478B,Ulrich Kirchhoff,193,True,Male
10024194,https://data.fei.org/Person/Performance.aspx?p=163B836F56D9AFD25E7DDB5C2596C8FE,Sheikh Ali Al Thani,193,True,Male
10021594,https://data.fei.org/Person/Performance.aspx?p=CBF101E60C25DD2560964D059AD74824,Charlotte Mcauley,190,True,Female
10040940,https://data.fei.org/Person/Performance.aspx?p=3952E515DCCE2BD9F9E1854FBB6B339F,Mohammed Ahmed Al Owais,190,True,Male
10000814,https://data.fei.org/Person/Performance.aspx?p=12CC9B4AA577ADD4D230B5DD92A5753F,Balázs Horváth,190,True,Male
10001204,https://data.fei.org/Person/Performance.aspx?p=426BBBE5DA08430C2E0F1F501DC0AAE5,Emile Tacken,190,True,Male
10006277,https://data.fei.org/Person/Performance.aspx?p=63CE68113A22C87B135893FFAC9409FE,Carlos Eduardo Mota Ribas,190,True,Male
10001973,https://data.fei.org/Person/Performance.aspx?p=D8DBF9AB9A46747F0F585AD2D45989E6,Lars N Pedersen,190,True,Male
10016056,https://data.fei.org/Person/Performance.aspx?p=E36786D87559833C56BF5B1B6B36CCAD,Thaisa Erwin,190,True,Female
10006883,https://data.fei.org/Person/Performance.aspx?p=BB0C9000FAE3D8AE97088B27C55E8EE9,Siebe Kramer,190,True,Male
10008818,https://data.fei.org/Person/Performance.aspx?p=901D5DE3E49927A6E754487F8CC1F7EF,Benjamin Barbot,190,True,Male
10009791,https://data.fei.org/Person/Performance.aspx?p=434245EC4AB2722C40A46C6A77D1B664,Kamal Abdullah Bahamdan,190,True,Male
10087930,https://data.fei.org/Person/Performance.aspx?p=541D7DD4402E951646DA2B111D992CB4,Tanimara Maria Macari Carrillo,190,True,Female
10090034,https://data.fei.org/Person/Performance.aspx?p=2E905B22A5A374712B472501845BCAE6,Olivia Chowdry,190,True,Female
10016691,https://data.fei.org/Person/Performance.aspx?p=E6846A451752F55F8CD28E125E84F19C,Gavin Moylan,188,True,Male
10018951,https://data.fei.org/Person/Performance.aspx?p=33857620CB45FDBF7BEBBDDD631627E1,Tom Martens,185,True,Male
10015592,https://data.fei.org/Person/Performance.aspx?p=6C6A6D5BEE11B8734067796859070049,Alejandro Karolyi,185,True,Male
10011455,https://data.fei.org/Person/Performance.aspx?p=2621E5B55DC0F36DC0000847FDB33B8,Mikael Forsten,185,True,Male
10027370,https://data.fei.org/Person/Performance.aspx?p=ED44D6E9092DB73BA6B4DC3E9E77F3CA,Wilma Hellström,185,True,Female
10030161,https://data.fei.org/Person/Performance.aspx?p=672C3955735D74948C4F932550C35782,Anatoly Shishkov,185,True,Male
10109881,https://data.fei.org/Person/Performance.aspx?p=47A65A94D63CE15723744D9593982E83,Delaney Flynn,185,True,Female
10089263,https://data.fei.org/Person/Performance.aspx?p=5006093E89BEA4851D584E4D024E3A35,Aurélie Rytz,185,True,Female
10081150,https://data.fei.org/Person/Performance.aspx?p=AB624F3278A8BF3B5385D0CCFE6431AC,Flore Giraud,185,True,Female
10028204,https://data.fei.org/Person/Performance.aspx?p=7D8E037AFCB38D012BDEE72F876CAD73,Jan Jun. Cigan,183,True,Male
10024502,https://data.fei.org/Person/Performance.aspx?p=3C24CD1D13DC526EC869EE5D626327CD,Marit Haarr Skollerud,180,True,Female
10022493,https://data.fei.org/Person/Performance.aspx?p=660B7A1808935582B8903F037B6D1730,Margaux Bost,180,True,Female
10031693,https://data.fei.org/Person/Performance.aspx?p=B13E6DF3E51E87C5640AFE576E491687,Everardo Hegewisch Diaz Infante,180,True,Male
10063872,https://data.fei.org/Person/Performance.aspx?p=A55ABB58B46AD0B5299299A4F2DA3190,Mattias Tromp,180,True,Male
10006511,https://data.fei.org/Person/Performance.aspx?p=F10B9E33C073F39F34D24138ECC9BFC4,Julio Arias Cueva,180,True,Male
10003021,https://data.fei.org/Person/Performance.aspx?p=BC26EF8BEC242BE8F390425E083CA871,Vanessa Norblin,180,True,Female
10006628,https://data.fei.org/Person/Performance.aspx?p=510BB42922766F349A2B3BE3C849271A,Suus Kuyten,180,True,Female
10010833,https://data.fei.org/Person/Performance.aspx?p=6AFDA693277ECB14DBD74D5B3412C350,Chantal Regter,180,True,Female
10114368,https://data.fei.org/Person/Performance.aspx?p=E35CC7EBBE51BB937DA740D2196C9541,Andrea Torres ,180,True,Female
10097772,https://data.fei.org/Person/Performance.aspx?p=21C28B6FA04490B3615A5EC67280A7E3,Okil Sobirjonov,177,True,Male
10006922,https://data.fei.org/Person/Performance.aspx?p=E99DE40F736017B6405DF0DA2F219C0C,Rinat Galimov,177,True,Male
10008046,https://data.fei.org/Person/Performance.aspx?p=F72DEB131DC2892504DA85329D03DB35,Patrik Spits,175,True,Male
10011193,https://data.fei.org/Person/Performance.aspx?p=B024B44F09A40321096DAA1F3C44AFB4,Kamil Papousek,175,True,Male
10011405,https://data.fei.org/Person/Performance.aspx?p=B8D212D71EC0F1FD74CDF4B89AFCEDAD,Rossen Raitchev,175,True,Male
10017137,https://data.fei.org/Person/Performance.aspx?p=07C636C31DA830F5714D7CE08CD771F,Mohammed Ghanem Al Hajri,175,True,Male
10002543,https://data.fei.org/Person/Performance.aspx?p=10A5DA6C220FC0C2F265980BE32D143A,Philippe Leoni,175,True,Male
10000474,https://data.fei.org/Person/Performance.aspx?p=FC59A270E244D61533D04715561C14B4,Joao Chuva,175,True,Male
10032599,https://data.fei.org/Person/Performance.aspx?p=2E532A56D0F3AFC129A0F1347CCB295D,Clementina Grossi,175,True,Female
10111966,https://data.fei.org/Person/Performance.aspx?p=59E1955C6AA2F5FA9985902321B71A43,Léa De Coulon,175,True,Female
10085106,https://data.fei.org/Person/Performance.aspx?p=62E7F171E6FCFF78AA44A7A555877C58,Giacomo Casadei,175,True,Male
10091219,https://data.fei.org/Person/Performance.aspx?p=81F97F0F0ACA814AD32C7BACFC92E8DD,Christine Thirup Christensen,175,True,Female
10150197,https://data.fei.org/Person/Performance.aspx?p=76AC637DEDC0B100408B4A84AB6F73FF,Samantha Wight,175,True,Female
10118450,https://data.fei.org/Person/Performance.aspx?p=640A362FEC3692E154A81C14CB4248D8,Ekaterina Petrochenkova,170,True,Female
10047288,https://data.fei.org/Person/Performance.aspx?p=2C5EAD5C8938DF20DD821574428B69D6,Fabian Ordoñez Tello,170,True,Male
10000392,https://data.fei.org/Person/Performance.aspx?p=367E9A655A090FF4868CB4D9DFCF3D3A,Jens Fredricson,170,True,Male
10019199,https://data.fei.org/Person/Performance.aspx?p=F3C6C3F4B13B86CF5856100F29CB233C,Msciwoj Kiecon,170,True,Male
10010661,https://data.fei.org/Person/Performance.aspx?p=EF7E1416A514F589C4DC5F7977A9D72,Mauricio Ruiz,170,True,Male
10007626,https://data.fei.org/Person/Performance.aspx?p=D7D2EC60E0A3E774A70E2E9E2EE300E4,Zuzana Zelinkova,170,True,Female
10093472,https://data.fei.org/Person/Performance.aspx?p=2411FF8487EEB76127AF79C5AC17A54,Samy Colman,168,True,Male
10097234,https://data.fei.org/Person/Performance.aspx?p=93BAFF7C9F941C8050D268DB43E64B40,Carlos Rodolfo Molina Gordillo,165,True,Male
10044834,https://data.fei.org/Person/Performance.aspx?p=F5298E2161B96E967976A37E1ED447F0,Benedikte Serigstad Endresen,165,True,Female
10064333,https://data.fei.org/Person/Performance.aspx?p=6EF481CD4CA2B57E4CEA1C3E8D9B2A41,Elisabeth Meyer,165,True,Female
10009757,https://data.fei.org/Person/Performance.aspx?p=7F74CC84F75B7FAC102342C3E656B71D,Fabienne Daigneux-Lange,165,True,Female
10017003,https://data.fei.org/Person/Performance.aspx?p=D1E6DA40E03ACB1B1E3F48BBA2D13291,Oda Charlotte Lyngvaer,165,True,Female
10000506,https://data.fei.org/Person/Performance.aspx?p=1593D11D93C2FC496EB76A09E91BD2A9,Chris Chugg,162,True,Male
10001936,https://data.fei.org/Person/Performance.aspx?p=FDB83019B3B9A38C46C83E65767D930,Kim Kristensen,160,True,Male
10001593,https://data.fei.org/Person/Performance.aspx?p=284A37568603925219B87CEBDD6A2AFB,Hendrik Denutte,160,True,Male
10001549,https://data.fei.org/Person/Performance.aspx?p=934F9805F4ACA46D0A2AEB573F3120B1,Hans Thorben Rüder,160,True,Male
10006931,https://data.fei.org/Person/Performance.aspx?p=49218D4E76C4E347F3F837341F742508,Julien Champailler,160,True,Male
10040156,https://data.fei.org/Person/Performance.aspx?p=5627A71154A4369F600CA77FCB1E5DC1,Dan Kremer,160,True,Male
