,Foundername,ProfileURL,Inflation adjusted Amount,UID,image,gender
3467, Bryan Frist,https://www.crunchbase.com/person/bryan-frist,14293738.540669473,1874315901516423234,True,Male
3468, Samuel Bernstein,https://www.crunchbase.com/person/samuel-bernstein,14289957.101302044,2055340103327873009,True,Male
3469, Sundeep Kumar,https://www.crunchbase.com/person/sundeep-kumar,14289957.101302044,6511393335090581345,True,Male
3470, William Hagstrom,https://www.crunchbase.com/person/william-hagstrom,14288993.119211448,6224816927325796671,True,Male
3471, Melinda Thomas,https://www.crunchbase.com/person/melinda-thomas,14288993.119211448,4718127783648472939,True,Female
3472, Andrew Collins,https://www.crunchbase.com/person/andrew-collins-e942,14281059.386228615,9215687313183057893,True,Male
3473, Justin McCarty,https://www.crunchbase.com/person/justin-mccarty-b43d,14281059.386228615,3689729158881767627,True,Male
3474, Ed Sclater,https://www.crunchbase.com/person/ed-sclater,14281059.386228615,8421157632139037046,True,Male
3475, Farhad Farahbakhshian,https://www.crunchbase.com/person/farhad-farahbakhshian,14281059.386228615,5785210745079288090,True,Male
3477, Swann Maizil,https://www.crunchbase.com/person/swann-maizil,14264483.697051568,8376664521932057537,True,Male
3478, John Hudson,https://www.crunchbase.com/person/john-hudson,14264483.697051568,5582645927325203305,True,Male
3479, Michael Philippe,https://www.crunchbase.com/person/michael-philippe-2,14264483.697051568,1097412433411254418,True,Male
3480, Robin Sabban,https://www.crunchbase.com/person/robin-sabban,14264483.697051568,92594455772153560,True,Male
3481, Edward Moncada,https://www.crunchbase.com/person/moncada-edward,14253049.886243545,1735059769123685134,True,Male
3482, Peter Lau,https://www.crunchbase.com/person/peter-lau-a219,14253049.886243545,502682652087264450,True,Male
3483, Charlie Mason,https://www.crunchbase.com/person/charlie-mason,14253049.886243545,5073529002424976264,True,Male
3484, Sep Kamvar,https://www.crunchbase.com/person/sep-kamvar,14250000.0,7519478840249633207,True,Male
3485, Salman Ahmad,https://www.crunchbase.com/person/salman-ahmad,14250000.0,667988437839548470,True,Male
3486, Harrison Dillon,https://www.crunchbase.com/person/harrison-dillon,14245466.341741307,7482235395756067665,True,Male
3487, Jessica Green,https://www.crunchbase.com/person/jessica-green,14245466.341741307,2957756374442619706,True,Female
3488, Ben Nelson,https://www.crunchbase.com/person/ben-nelson-8799,14239326.175929775,8110261540370281396,True,Male
3489, Austen Allred,https://www.crunchbase.com/person/austen-allred,14239326.175929775,1006409072092084169,True,Male
3490, Jonathon Morgan,https://www.crunchbase.com/person/jonathon-morgan,14228280.605598085,1894490460317578953,True,Male
3491, Bhaskar Chaudhuri,https://www.crunchbase.com/person/bhaskar-chaudhuri,14200274.819649607,7539427012868744286,True,Male
3492, Ray Zhou,https://www.crunchbase.com/person/ray-zhou,14188147.89995628,141819271982233802,True,Male
3493, Shubham Goel,https://www.crunchbase.com/person/shubham-goel-2,14188147.89995628,5611353795177190124,True,Male
3494, Justin Miller,https://www.crunchbase.com/person/justin-miller,14175289.33885816,9180278172689374896,True,Male
3495, Mariusz Lapinski,https://www.crunchbase.com/person/mariusz-lapinski,14175289.33885816,52210112027586179,True,Male
3496, Dan Palumbo,https://www.crunchbase.com/person/dan-palumbo-1ff9,14175289.33885816,4656982154113041464,True,Male
3497, Todd Conway,https://www.crunchbase.com/person/todd-conway,14175289.33885816,7722039784110067926,True,Male
3498, Sean Conway,https://www.crunchbase.com/person/sean-conway,14175289.33885816,6567817538348168956,True,Male
3499, Kurt Goodjohn,https://www.crunchbase.com/person/kurt-goodjohn,14165553.37880898,4509849056488590831,True,Male
3500, Naftali Harris,https://www.crunchbase.com/person/naftali-harris,14165553.37880898,2365978289800045832,True,Male
3501, Maxwell Blumenfeld,https://www.crunchbase.com/person/maxwell-blumenfeld,14165553.37880898,7621860978011312067,True,Male
3503, Timothy Swager,https://www.crunchbase.com/person/timothy-swager,14135006.684309607,6341122190796585479,True,Male
3504,Greg Kidd,https://www.crunchbase.com/person/greg-kidd,14123854.193947764,8785098523397148693,True,Male
3505, Dominic O'Connor,https://www.crunchbase.com/person/dominic-o-connor,14123525.172567494,1829284492995357318,True,Male
3506, Steve Goldenberg,https://www.crunchbase.com/person/steve-goldenberg-3,14123525.172567494,311404859365820713,True,Male
3507, Andrew Fogg,https://www.crunchbase.com/person/andrew-fogg,14113457.934457785,1755352831195735330,True,Male
3508, Matt Painter,https://www.crunchbase.com/person/matt-painter,14113457.934457785,8260984658771417927,True,Male
3509, Stephen Lau,https://www.crunchbase.com/person/stephen-lau,14113457.934457785,6505215130483815891,True,Male
3510, Samir Addamine,https://www.crunchbase.com/person/samir-addamine,14112518.767109714,2704164251450565554,True,Male
3511, Dave Billiter,https://www.crunchbase.com/person/dave-billiter,14090941.819149438,5645816193208766351,True,Male
3512, Rebecca Parekh,https://www.crunchbase.com/person/rebecca-parekh,14090941.819149438,6003059541006231575,True,Female
3513, Pierre Betouin,https://www.crunchbase.com/person/pierre-betouin,14090941.819149438,9017260597876359367,True,Male
3514, Jean-Baptiste Aviat,https://www.crunchbase.com/person/jean-baptiste-aviat,14090941.819149438,467363035313335712,True,Male
3515, Sarrah Hallock,https://www.crunchbase.com/person/sarrah-hallock,14090941.819149438,9119868119317870865,True,Female
3516, Kane Sarhan,https://www.crunchbase.com/person/kane-sarhan,14090941.819149438,3057461232577191032,True,Male
3517, TJ Bowen,https://www.crunchbase.com/person/tj-bowen,14090941.819149438,4466382100914719456,True,Male
3518, Simon Arkell,https://www.crunchbase.com/person/simon-arkell,14090941.819149438,681240485155703645,True,Male
3519, Peter Brawn,https://www.crunchbase.com/person/peter-brawn,14090941.819149438,1440779427112840236,True,Male
3520, Joseph Cohen,https://www.crunchbase.com/person/joseph-cohen,14082844.886086298,7718970509434296016,True,Male
3521, Mark Hammond,https://www.crunchbase.com/person/mark-hammond,14061847.095255416,2293602346440249173,True,Male
3522, Keen Browne,https://www.crunchbase.com/person/keen-browne,14061847.095255416,8755107707181377053,True,Male
3523, Raul Casas,https://www.crunchbase.com/person/raul-casas,14061009.324773913,7165923544841637152,True,Male
3524, Chris Rowen,https://www.crunchbase.com/person/chris-rowen,14061009.324773913,182813504708824886,True,Male
3525, Dror Maydan,https://www.crunchbase.com/person/dror-maydan,14061009.324773913,8245811954039322287,True,Male
3526, Samer Hijazi,https://www.crunchbase.com/person/samer-hijazi,14061009.324773913,2011793628993271313,True,Male
3527, Vijay Chander,https://www.crunchbase.com/person/vijay-chander-c80f,14058209.671941068,5204047302791501647,True,Male
3528, Praveen Patnala,https://www.crunchbase.com/person/praveen-patnala,14058209.671941068,2750884314441434314,True,Male
3529, Vishal Jain,https://www.crunchbase.com/person/vishal-jain-ed0a,14058209.671941068,3995075617466333828,True,Male
3530, Varun Khona,https://www.crunchbase.com/person/varun-khona,14046400.656579604,1463140926083309658,True,Male
3531, Vikram Jit Singh,https://www.crunchbase.com/person/vikram-jit-singh,14046400.656579604,1933567997794584253,True,Male
3532, Suren Sultania,https://www.crunchbase.com/person/suren-sultania,14046400.656579604,5025427205323988012,True,Male
3533, Michael Fleischman,https://www.crunchbase.com/person/michael-fleischman,14035469.562438125,5875215791867954037,True,Male
3534, Vaibhav Kamra,https://www.crunchbase.com/person/vaibhav-kamra,14035469.562438125,2638829458811517724,True,Male
3535, Jeevan Kalanithi,https://www.crunchbase.com/person/jeevan-kalanithi,14035469.562438125,8996907849847354068,True,Male
3536, Niraj Tolia,https://www.crunchbase.com/person/niraj-tolia,14035469.562438125,7946297897501230369,True,Male
3537, Philip DeCamp,https://www.crunchbase.com/person/philip-decamp,14035469.562438125,5114625219368962677,True,Male
3538, Liyia Wu,https://www.crunchbase.com/person/liyia-wu,14034758.4099528,6637668482708724872,True,Female
3539, Erik Toomre,https://www.crunchbase.com/person/erik-toomre,14008754.69505824,5108578046119108425,True,Male
3540, James DeMuth,https://www.crunchbase.com/person/james-demuth,14008754.69505824,3957920339559212569,True,Male
3543, Justin Barad,https://www.crunchbase.com/person/justin-barad,14000000.0,1164307544007926312,True,Male
3544, Manish Garg,https://www.crunchbase.com/person/manish-garg,14000000.0,8419629178193833847,True,Male
3545, Alex Plugaru,https://www.crunchbase.com/person/alex-plugaru,14000000.0,4994007149952803066,True,Male
3546, Nick Scaglione,https://www.crunchbase.com/person/nick-scaglione-8bd2,14000000.0,6925145439191728950,True,Male
3547, Josh Scaglione,https://www.crunchbase.com/person/josh-scaglione,14000000.0,553054475632298849,True,Male
3548, Avinash Misra,https://www.crunchbase.com/person/avinash-misra,14000000.0,556290396333772297,True,Male
3549, Anand Agarawala,https://www.crunchbase.com/person/anand-agarawala,14000000.0,4618148357960325576,True,Male
3550, Alex Bouaziz,https://www.crunchbase.com/person/alex-bouaziz,14000000.0,5158244058294508878,True,Male
3551, Brandon Werber,https://www.crunchbase.com/person/brandon-werber-2,14000000.0,3390175576220613107,True,Male
3552, Alex Maffeo,https://www.crunchbase.com/person/alex-c-maffeo,14000000.0,1646828526413006237,True,Male
3553, Khaled Naim,https://www.crunchbase.com/person/khaled-naim,14000000.0,6347971978885255177,True,Male
3554, Itzhak Assaraf,https://www.crunchbase.com/person/itzik-assaraf,14000000.0,1575682525824022889,True,Male
3555, Brandon Gell,https://www.crunchbase.com/person/brandon-gell,14000000.0,3300759092662247434,True,Male
3557, Neel Krishna,https://www.crunchbase.com/person/neel-krishna,14000000.0,3319264261557337334,True,Male
3558, Glen McCracken,https://www.crunchbase.com/person/glen-mccracken,14000000.0,64783549287794042,True,Male
3559, Kenji Cunnion,https://www.crunchbase.com/person/kenji-cunnion,14000000.0,4934233677115810277,True,Male
3560, Onno Faber,https://www.crunchbase.com/person/onno-faber,14000000.0,5605795541124822265,True,Male
3561, Miles Romney,https://www.crunchbase.com/person/miles-romney,14000000.0,3597119117270578307,True,Male
3562, Dimitry Shevchenko,https://www.crunchbase.com/person/dimitry-shevchenko,14000000.0,3332038718038032560,True,Male
3563, Mikel Cármenes Cavia,https://www.crunchbase.com/person/mikel-carmenes-cavia,14000000.0,7281982346060200686,True,Male
3564, David Vetrano,https://www.crunchbase.com/person/david-vetrano,14000000.0,8810382960818413823,True,Male
3565, Nancy Yu,https://www.crunchbase.com/person/nancy-yu-f0b8,14000000.0,94449872134733469,True,Female
3566, Ian White,https://www.crunchbase.com/person/i-white,14000000.0,8951412858221197077,True,Male
3567,Jeremy Andrus,https://www.crunchbase.com/person/jeremy-andrus,14000000.0,2264850116786384775,True,Male
3568, Jinha Lee,https://www.crunchbase.com/person/jinha-lee-fa54,14000000.0,124975307230447164,True,Male
3569, Nick Swinmurn,https://www.crunchbase.com/person/nick-swinmurn,14000000.0,1682911317314101913,True,Male
3570, Shuo Wang,https://www.crunchbase.com/person/shuo-wang-2,14000000.0,3544418351933152879,True,Female
3571, Mahyar Raissi,https://www.crunchbase.com/person/mahyar-raissi,14000000.0,3651083876399473939,True,Male
3573, Daryna Kulya,https://www.crunchbase.com/person/daryna-kulya-2428,14000000.0,490075250888004711,True,Female
3574,Pete Flint,https://www.crunchbase.com/person/pete-flint,14000000.0,8717798469242253631,True,Male
3575, Kevin Cawley,https://www.crunchbase.com/person/kevin-cawley,14000000.0,3131574631271711467,True,Male
3576,Brianne Kimmel,https://www.crunchbase.com/person/brianne-kimmel,14000000.0,1490538745570836569,True,Female
3577, Dor Knafo,https://www.crunchbase.com/person/dor-knafo,14000000.0,346355815031442615,True,Male
3578, Ofer Simon,https://www.crunchbase.com/person/ofer-simon,14000000.0,2921068717172582209,True,Male
3579, Chad Hurley,https://www.crunchbase.com/person/chad-hurley,14000000.0,3633909189491272050,True,Male
3581, Idan Tendler,https://www.crunchbase.com/person/idan-tendler,14000000.0,7295975844396060587,True,Male
3582, Ali Amin- Javaheri,https://www.crunchbase.com/person/ali-amin-javaheri,14000000.0,74127832773608851,True,Male
3583, Bret Larsen,https://www.crunchbase.com/person/bret-larsen,14000000.0,1083929210450762359,True,Male
3584, Gil Azrielant,https://www.crunchbase.com/person/gil-azrielant,14000000.0,7025694273770353235,True,Male
3585, Romain Lapeyre,https://www.crunchbase.com/person/romain-lapeyre,14000000.0,1343923913283513220,True,Male
3586, Ken Martin,https://www.crunchbase.com/person/ken-martin-1fd0,14000000.0,6357747322351532661,True,Male
3587, Jeff Kramer,https://www.crunchbase.com/person/jeff-kramer-dfbe,14000000.0,871280640856335767,True,Male
3588, Deric Frost,https://www.crunchbase.com/person/deric-frost,14000000.0,2120654262880178356,True,Male
3589, Steve Chen,https://www.crunchbase.com/person/steve-chen-1f2a,14000000.0,7107054578355597560,True,Male
3590, Josh Kanner,https://www.crunchbase.com/person/josh-kanner,13969250.270116847,2294007232644741615,True,Male
3591, Daniela Luzi Tudor,https://www.crunchbase.com/person/daniela-luzi-tudor,13962982.539612072,6475556523860386003,True,Female
3592, Jennifer Mallory,https://www.crunchbase.com/person/jennifer-mallory,13962982.539612072,7816058696664318261,True,Female
3593, Murphy Jensen,https://www.crunchbase.com/person/murphy-jensen,13962982.539612072,8658498357238393271,True,Male
3595, Ashley Dombkowski,https://www.crunchbase.com/person/ashley-dombkowski,13938852.185712101,1163729215648376689,True,Female
3596, Jimmie Tyrrell,https://www.crunchbase.com/person/jimmie-tyrrell,13918819.126749896,3076661072572904976,True,Male
3597, Rajeev Behera,https://www.crunchbase.com/person/rajeev-behera,13918819.126749896,2081841196787522521,True,Male
3598, Erick Tai,https://www.crunchbase.com/person/erick-tai,13918819.126749896,5446510057602897984,True,Male
3599, Sam Lucente,https://www.crunchbase.com/person/sam-lucente,13914848.322867464,3834577948141493784,True,Male
3600, Court Lorenzini,https://www.crunchbase.com/person/court-lorenzini,13914848.322867464,1597933706491868645,True,Male
3601, Ryan McLinko,https://www.crunchbase.com/person/ryan-mclinko,13914052.61219616,3181077911950776259,True,Male
3602, John Gedmark,https://www.crunchbase.com/person/john-gedmark-2,13914052.61219616,3523031745556489861,True,Male
3603, Hendrik Bartel,https://www.crunchbase.com/person/hendrik-bartel,13903798.27336757,698973442030122467,True,Male
3604, Phil Kim,https://www.crunchbase.com/person/phil-kim-c519,13903798.27336757,3921222072533409558,True,Male
3605, Michelle Davey,https://www.crunchbase.com/person/michelle-davey,13900000.0,3823090995851755439,True,Female
3606, Philip Johnson,https://www.crunchbase.com/person/philip-johnson-2,13900000.0,4472204657247643312,True,Male
3607, Griffin Mulcahey,https://www.crunchbase.com/person/griffin-mulcahey,13900000.0,8200302324257729844,True,Male
3608, Daniel Schreiber,https://www.crunchbase.com/person/daniel-schreiber-2,13882988.9266719,2430929611664000478,True,Male
3609, Nadav Shoval,https://www.crunchbase.com/person/nadav-shoval,13882988.9266719,2314153841508748517,True,Male
3610, Ty Sagalow,https://www.crunchbase.com/person/ty-sagalow,13882988.9266719,2335593805239115392,True,Male
3612, Roee Goldberg,https://www.crunchbase.com/person/roee-goldberg-2,13882988.9266719,3082272901456138159,True,Male
3613, Ishay Green,https://www.crunchbase.com/person/ishay-green,13882988.9266719,5451406540878826550,True,Male
